shipment_id,order_id,shipment_date,delivery_date,carrier,shipment_status
S000796,O000353,2024-04-24 04:05:58.553253412,2024-04-27 04:05:58.553253412,UPS,DELIVERED
S000797,O001134,2023-01-15 06:59:19.347541809,2023-01-19 06:59:19.347541809,DHL,DELIVERED
S000798,O000466,2023-05-22 12:02:38.388799667,2023-05-25 12:02:38.388799667,DHL,IN_TRANSIT
S000799,O001064,2023-07-31 07:45:01.348124027,2023-08-04 07:45:01.348124027,UPS,DELIVERED
S000800,O000654,2024-10-09 03:14:03.053245068,2024-10-17 03:14:03.053245068,UPS,DELIVERED
S000801,O001364,2023-04-11 13:06:57.730295420,2023-04-18 13:06:57.730295420,UPS,DELIVERED
S000802,O001396,2024-11-15 14:22:15.063117743,2024-11-19 14:22:15.063117743,DHL,DELIVERED
S000803,O000053,2024-08-18 06:47:40.020747662,2024-08-22 06:47:40.020747662,DHL,DELIVERED
S000804,O001104,2024-05-10 16:53:36.061894178,,FEDEX,DELIVERED
S000805,O000351,2023-10-28 13:47:32.933174849,2023-10-29 13:47:32.933174849,FEDEX,IN_TRANSIT
S000806,O000739,2024-10-22 20:06:01.753908873,2024-10-26 20:06:01.753908873,FEDEX,DELIVERED
S000807,O000340,2024-01-21 09:46:19.640103817,2024-01-27 09:46:19.640103817,UPS,DELIVERED
S000808,O001145,2023-09-28 23:33:21.202219486,2023-10-05 23:33:21.202219486,DHL,DELIVERED
S000809,O000065,2024-03-03 12:07:56.301354885,2024-03-07 12:07:56.301354885,FEDEX,IN_TRANSIT
S000810,O001464,2023-06-19 13:19:45.181293964,2023-06-27 13:19:45.181293964,FEDEX,DELIVERED
S000811,O000296,2023-07-19 04:49:32.393558264,2023-07-22 04:49:32.393558264,FEDEX,DELIVERED
S000812,O000942,2024-11-02 02:23:24.649295568,2024-11-04 02:23:24.649295568,FEDEX,DELIVERED
S000813,O000205,2024-08-02 13:35:53.748849869,2024-08-08 13:35:53.748849869,UPS,DELIVERED
S000814,O000647,2024-01-10 20:31:57.990280390,2024-01-15 20:31:57.990280390,DHL,DELIVERED
S000815,O001302,2023-11-01 02:15:38.499770403,2023-11-07 02:15:38.499770403,DHL,DELIVERED
S000816,O000135,2024-08-12 12:37:31.193126678,2024-08-13 12:37:31.193126678,DHL,DELIVERED
S000817,O000378,2024-02-21 13:32:54.817618370,2024-02-23 13:32:54.817618370,FEDEX,DELIVERED
S000818,O001076,2023-10-30 23:23:27.642844677,2023-11-08 23:23:27.642844677,UPS,DELIVERED
S000819,O000868,2024-01-12 06:39:46.208754539,2024-01-14 06:39:46.208754539,UPS,DELIVERED
S000820,O000580,2023-06-19 21:03:57.428926229,2023-06-20 21:03:57.428926229,UPS,DELIVERED
S000821,O001017,2023-05-28 10:30:44.441897154,2023-06-05 10:30:44.441897154,DHL,DELIVERED
S000822,O000710,2024-12-23 00:52:13.614092350,2024-12-25 00:52:13.614092350,DHL,IN_TRANSIT
S000823,O000067,2024-12-08 19:14:55.343765259,2024-12-11 19:14:55.343765259,UPS,DELIVERED
S000824,O000003,2023-11-04 04:53:27.419289112,2023-11-14 04:53:27.419289112,FEDEX,CANCELLED
S000825,O001475,2024-01-12 03:22:55.334938288,,DHL,DELIVERED
S000826,O000510,2024-08-26 20:26:28.658195734,2024-08-27 20:26:28.658195734,DHL,DELIVERED
S000827,O001462,2024-06-13 20:38:26.437426329,2024-06-22 20:38:26.437426329,FEDEX,IN_TRANSIT
S000828,O000777,2023-03-14 16:06:09.255282879,2023-03-20 16:06:09.255282879,FEDEX,DELIVERED
S000829,O000102,2023-10-01 11:11:08.415624142,2023-10-11 11:11:08.415624142,DHL,DELIVERED
S000830,O001461,2023-07-02 14:38:59.213093281,2023-07-07 14:38:59.213093281,FEDEX,DELIVERED
S000831,O000799,2024-12-25 14:52:51.449608564,2024-12-31 14:52:51.449608564,FEDEX,DELIVERED
S000832,O000734,2024-06-30 13:15:06.585588694,2024-07-06 13:15:06.585588694,FEDEX,IN_TRANSIT
S000833,O001045,2023-02-04 20:50:47.271493912,2023-02-05 20:50:47.271493912,FEDEX,DELIVERED
S000834,O000387,2024-10-19 00:39:54.629340649,2024-10-23 00:39:54.629340649,FEDEX,CANCELLED
S000835,O000533,2024-11-08 09:49:50.930680752,,UPS,CANCELLED
S000836,O000092,2023-09-01 06:52:20.872354507,2023-09-06 06:52:20.872354507,DHL,DELIVERED
S000837,O001157,2024-04-13 15:27:01.398013115,2024-04-23 15:27:01.398013115,UPS,DELIVERED
S000838,O000839,2024-05-12 21:19:23.324762821,2024-05-19 21:19:23.324762821,UPS,DELIVERED
S000839,O000505,2024-06-16 13:40:27.589170456,2024-06-21 13:40:27.589170456,UPS,DELIVERED
S000840,O001477,2024-05-21 06:14:50.727966070,2024-05-27 06:14:50.727966070,DHL,DELIVERED
S000841,O000841,2024-02-13 14:15:34.226116419,,DHL,DELIVERED
S000842,O000687,2024-11-27 07:20:43.126707554,2024-12-02 07:20:43.126707554,DHL,DELIVERED
S000843,O000725,2024-01-10 00:47:43.784436941,2024-01-18 00:47:43.784436941,UPS,DELIVERED
S000844,O000148,2023-03-22 23:11:59.130720615,2023-03-25 23:11:59.130720615,DHL,DELIVERED
S000845,O000934,2023-02-28 17:03:16.074697733,2023-03-05 17:03:16.074697733,UPS,DELIVERED
S000846,O001256,2023-01-14 09:57:30.128001213,,FEDEX,DELIVERED
S000847,O000884,2023-11-09 09:13:03.856303215,2023-11-16 09:13:03.856303215,DHL,IN_TRANSIT
S000848,O001189,2023-07-19 11:05:57.711257219,2023-07-28 11:05:57.711257219,FEDEX,IN_TRANSIT
S000849,O000314,2024-10-15 12:14:07.428746700,2024-10-17 12:14:07.428746700,UPS,DELIVERED
S000850,O000657,2024-09-25 00:25:49.739733458,2024-09-28 00:25:49.739733458,DHL,CANCELLED
S000851,O000298,2024-09-03 15:00:02.296197414,,DHL,DELIVERED
S000852,O000223,2024-09-25 02:42:45.420613289,2024-10-01 02:42:45.420613289,FEDEX,IN_TRANSIT
S000853,O000353,2023-08-06 06:03:05.415179253,2023-08-09 06:03:05.415179253,UPS,DELIVERED
S000854,O000416,2023-11-08 01:34:45.749654293,2023-11-18 01:34:45.749654293,UPS,DELIVERED
S000855,O000062,2023-08-16 13:39:02.874645233,2023-08-18 13:39:02.874645233,DHL,DELIVERED
S000856,O000608,2023-03-04 20:08:24.182564497,2023-03-11 20:08:24.182564497,DHL,DELIVERED
S000857,O000624,2024-11-05 13:17:27.824784040,,DHL,IN_TRANSIT
S000858,O000376,2024-03-25 15:01:41.432856321,2024-03-27 15:01:41.432856321,DHL,DELIVERED
S000859,O000599,2023-04-07 18:19:04.968857288,2023-04-14 18:19:04.968857288,DHL,DELIVERED
S000860,O000405,2023-05-31 10:09:10.514070272,,UPS,DELIVERED
S000861,O000929,2023-11-26 01:11:09.722818375,2023-12-06 01:11:09.722818375,DHL,DELIVERED
S000862,O001279,2023-02-07 21:11:03.284392834,,FEDEX,DELIVERED
S000863,O001475,2023-07-18 13:17:45.625614166,2023-07-22 13:17:45.625614166,DHL,CANCELLED
S000864,O000390,2024-05-28 12:22:50.563198328,2024-06-06 12:22:50.563198328,DHL,DELIVERED
S000865,O000766,2024-11-02 21:31:17.634581804,2024-11-06 21:31:17.634581804,UPS,DELIVERED
S000866,O000348,2024-11-08 23:22:27.854269266,2024-11-11 23:22:27.854269266,UPS,CANCELLED
S000867,O001346,2024-01-15 14:54:34.351415157,2024-01-20 14:54:34.351415157,UPS,DELIVERED
S000868,O001088,2023-08-16 20:57:36.233528376,2023-08-22 20:57:36.233528376,FEDEX,DELIVERED
S000869,O001178,2024-11-03 03:27:49.959983349,2024-11-10 03:27:49.959983349,UPS,DELIVERED
S000870,O000958,2024-07-28 05:50:36.803926229,2024-08-05 05:50:36.803926229,DHL,DELIVERED
S000871,O000517,2024-03-04 14:12:02.759913683,2024-03-05 14:12:02.759913683,UPS,DELIVERED
S000872,O001419,2024-09-01 05:22:00.600126505,2024-09-08 05:22:00.600126505,FEDEX,DELIVERED
S000873,O000330,2023-12-01 22:42:29.023954391,2023-12-08 22:42:29.023954391,DHL,DELIVERED
S000874,O001487,2023-03-23 21:39:12.614300966,2023-03-26 21:39:12.614300966,DHL,IN_TRANSIT
S000875,O000974,2024-11-15 21:55:54.677522421,2024-11-20 21:55:54.677522421,FEDEX,DELIVERED
S000876,O000092,2024-01-25 19:48:14.362772226,2024-02-01 19:48:14.362772226,UPS,IN_TRANSIT
S000877,O001246,2024-05-22 13:29:25.715577126,2024-05-30 13:29:25.715577126,UPS,DELIVERED
S000878,O000190,2023-10-14 08:57:39.496640444,,UPS,DELIVERED
S000879,O000572,2023-04-10 02:11:29.297184229,2023-04-16 02:11:29.297184229,UPS,DELIVERED
S000880,O000205,2023-07-18 11:22:08.571024895,2023-07-21 11:22:08.571024895,FEDEX,DELIVERED
S000881,O000212,2023-02-01 21:08:40.091987133,2023-02-11 21:08:40.091987133,FEDEX,DELIVERED
S000882,O000770,2023-03-05 22:23:40.651569843,2023-03-08 22:23:40.651569843,UPS,DELIVERED
S000883,O000089,2023-05-30 14:10:58.252765417,2023-06-05 14:10:58.252765417,FEDEX,IN_TRANSIT
S000884,O000955,2024-02-14 12:54:54.056056261,2024-02-23 12:54:54.056056261,DHL,DELIVERED
S000885,O000363,2024-12-25 19:20:26.130783558,2024-12-28 19:20:26.130783558,UPS,DELIVERED
S000886,O001395,2024-09-07 22:01:56.554737091,2024-09-11 22:01:56.554737091,DHL,DELIVERED
S000887,O000332,2023-03-04 16:23:26.772684336,2023-03-13 16:23:26.772684336,DHL,IN_TRANSIT
S000888,O000921,2024-09-06 21:51:40.059096336,2024-09-13 21:51:40.059096336,DHL,DELIVERED
S000889,O000708,2024-01-27 12:10:26.827399731,2024-02-02 12:10:26.827399731,UPS,DELIVERED
S000890,O001450,2024-04-27 00:52:01.736692429,2024-05-05 00:52:01.736692429,UPS,IN_TRANSIT
S000891,O000844,2023-04-05 17:29:43.497873783,2023-04-14 17:29:43.497873783,UPS,IN_TRANSIT
S000892,O001479,2023-10-16 16:06:46.004050255,2023-10-19 16:06:46.004050255,FEDEX,DELIVERED
S000893,O000695,2024-10-07 09:48:44.800343037,2024-10-09 09:48:44.800343037,UPS,DELIVERED
S000894,O000422,2023-11-07 12:24:20.955029964,2023-11-17 12:24:20.955029964,DHL,DELIVERED
S000895,O000763,2023-04-03 19:01:41.258702755,2023-04-09 19:01:41.258702755,UPS,CANCELLED
S000896,O000736,2023-08-16 02:02:20.413320303,2023-08-20 02:02:20.413320303,FEDEX,DELIVERED
S000897,O001195,2023-06-11 17:01:31.803045034,2023-06-18 17:01:31.803045034,UPS,DELIVERED
S000898,O000710,2024-05-16 10:26:10.112849474,2024-05-25 10:26:10.112849474,FEDEX,DELIVERED
S000899,O000249,2024-10-27 01:12:23.155253410,2024-10-28 01:12:23.155253410,DHL,DELIVERED
S000900,O000181,2024-06-19 10:44:38.633114576,2024-06-24 10:44:38.633114576,DHL,DELIVERED
S000901,O001499,2024-09-07 20:13:19.661915064,2024-09-13 20:13:19.661915064,DHL,DELIVERED
S000902,O000483,2024-08-11 05:55:31.624961138,2024-08-13 05:55:31.624961138,DHL,DELIVERED
S000903,O001408,2023-01-11 15:52:02.603795767,2023-01-18 15:52:02.603795767,DHL,CANCELLED
S000904,O000789,2023-04-01 18:57:57.361243486,2023-04-07 18:57:57.361243486,DHL,IN_TRANSIT
S000905,O001428,2023-11-06 01:36:05.726895332,2023-11-14 01:36:05.726895332,FEDEX,CANCELLED
S000906,O001185,2023-03-23 19:48:39.324646950,2023-03-24 19:48:39.324646950,DHL,IN_TRANSIT
S000907,O000248,2024-06-20 12:03:25.510153054,2024-06-28 12:03:25.510153054,UPS,DELIVERED
S000908,O000319,2023-02-21 05:41:01.681404114,2023-02-24 05:41:01.681404114,FEDEX,DELIVERED
S000909,O000964,2023-10-31 20:33:27.667544365,2023-11-07 20:33:27.667544365,FEDEX,DELIVERED
S000910,O000700,2023-10-14 08:54:25.091803789,2023-10-20 08:54:25.091803789,UPS,DELIVERED
S000911,O000531,2024-02-01 17:10:04.447002888,2024-02-05 17:10:04.447002888,UPS,DELIVERED
S000912,O001137,2024-04-04 10:41:33.818561077,,UPS,DELIVERED
S000913,O000563,2024-11-22 06:40:32.185913086,,UPS,CANCELLED
S000914,O001368,2023-07-17 23:09:27.641577482,2023-07-23 23:09:27.641577482,UPS,DELIVERED
S000915,O000123,2024-05-01 04:02:53.666148424,2024-05-03 04:02:53.666148424,DHL,DELIVERED
S000916,O000750,2023-01-26 14:41:07.857499361,2023-02-02 14:41:07.857499361,FEDEX,DELIVERED
S000917,O000319,2023-01-01 17:38:33.591489077,2023-01-02 17:38:33.591489077,UPS,IN_TRANSIT
S000918,O001437,2023-01-19 12:16:33.089039326,2023-01-22 12:16:33.089039326,UPS,CANCELLED
S000919,O000586,2023-11-24 16:56:02.126459599,2023-12-03 16:56:02.126459599,FEDEX,DELIVERED
S000920,O000245,2024-02-10 03:49:49.489410639,2024-02-15 03:49:49.489410639,FEDEX,DELIVERED
S000921,O000544,2023-01-05 12:49:40.971939802,,DHL,DELIVERED
S000922,O001481,2023-10-17 09:07:48.678819418,2023-10-22 09:07:48.678819418,FEDEX,CANCELLED
S000923,O000153,2023-01-30 19:48:32.998006821,2023-02-07 19:48:32.998006821,UPS,DELIVERED
S000924,O000656,2024-04-21 21:32:04.236818552,2024-04-23 21:32:04.236818552,FEDEX,IN_TRANSIT
S000925,O000015,2024-04-05 19:11:06.701108456,2024-04-12 19:11:06.701108456,UPS,DELIVERED
S000926,O001467,2024-07-26 10:54:12.498506069,2024-07-30 10:54:12.498506069,FEDEX,DELIVERED
S000927,O001328,2024-02-03 18:29:25.504421234,2024-02-06 18:29:25.504421234,FEDEX,DELIVERED
S000928,O000245,2024-03-30 18:04:51.571257591,2024-04-06 18:04:51.571257591,DHL,IN_TRANSIT
S000929,O000791,2023-07-23 23:25:33.658663988,2023-07-26 23:25:33.658663988,UPS,CANCELLED
S000930,O000567,2023-03-04 09:09:03.218798399,2023-03-13 09:09:03.218798399,DHL,IN_TRANSIT
S000931,O000554,2024-06-22 05:36:14.248167753,2024-06-29 05:36:14.248167753,DHL,DELIVERED
S000932,O000899,2024-03-22 15:50:44.162473440,2024-03-28 15:50:44.162473440,UPS,DELIVERED
S000933,O001479,2024-11-15 23:34:25.266830444,2024-11-20 23:34:25.266830444,FEDEX,IN_TRANSIT
S000934,O001383,2024-12-23 03:14:12.286267281,2024-12-24 03:14:12.286267281,DHL,DELIVERED
S000935,O000052,2024-09-10 12:24:59.515904188,2024-09-13 12:24:59.515904188,FEDEX,CANCELLED
S000936,O000011,2024-12-20 12:05:41.928172350,2024-12-30 12:05:41.928172350,FEDEX,DELIVERED
S000937,O000823,2024-04-17 15:15:32.825333357,2024-04-19 15:15:32.825333357,DHL,CANCELLED
S000938,O000227,2023-03-09 02:56:57.511060476,2023-03-16 02:56:57.511060476,DHL,IN_TRANSIT
S000939,O000114,2023-03-07 13:51:57.910255194,2023-03-12 13:51:57.910255194,DHL,DELIVERED
S000940,O000604,2024-08-12 04:44:18.397447586,2024-08-21 04:44:18.397447586,FEDEX,DELIVERED
S000941,O001111,2023-06-22 21:47:41.412780762,2023-07-01 21:47:41.412780762,UPS,DELIVERED
S000942,O000593,2023-02-14 12:30:48.204452038,,UPS,DELIVERED
S000943,O001274,2023-12-11 18:15:03.869839907,2023-12-15 18:15:03.869839907,DHL,DELIVERED
S000944,O001274,2023-08-18 16:35:43.414047718,2023-08-23 16:35:43.414047718,FEDEX,DELIVERED
S000945,O000937,2024-03-05 08:22:23.089441776,2024-03-11 08:22:23.089441776,DHL,DELIVERED
S000946,O001445,2024-03-14 02:38:46.031999110,2024-03-23 02:38:46.031999110,FEDEX,DELIVERED
S000947,O000210,2024-05-12 11:53:51.146367073,2024-05-20 11:53:51.146367073,UPS,CANCELLED
S000948,O000951,2024-02-25 19:16:10.221851349,2024-02-26 19:16:10.221851349,UPS,DELIVERED
S000949,O001005,2023-10-06 01:41:03.061218500,2023-10-15 01:41:03.061218500,DHL,IN_TRANSIT
S000950,O000611,2023-01-18 06:38:26.061188698,2023-01-22 06:38:26.061188698,DHL,DELIVERED
S000951,O001081,2024-10-22 17:08:59.861488104,2024-10-28 17:08:59.861488104,UPS,IN_TRANSIT
S000952,O001087,2023-08-27 15:40:07.343215942,2023-08-30 15:40:07.343215942,FEDEX,DELIVERED
S000953,O000338,2024-01-06 05:16:41.067084789,2024-01-15 05:16:41.067084789,UPS,DELIVERED
S000954,O000725,2024-02-11 13:32:47.403206587,2024-02-19 13:32:47.403206587,FEDEX,DELIVERED
S000955,O000815,2023-08-18 20:13:24.299882412,2023-08-22 20:13:24.299882412,DHL,CANCELLED
S000956,O000532,2023-08-14 04:35:10.881756783,2023-08-23 04:35:10.881756783,UPS,DELIVERED
S000957,O000759,2023-07-10 10:17:37.990702868,2023-07-19 10:17:37.990702868,DHL,DELIVERED
S000958,O000006,2023-06-27 15:33:02.137318850,2023-06-30 15:33:02.137318850,UPS,IN_TRANSIT
S000959,O000585,2023-01-23 04:31:59.467326403,2023-01-29 04:31:59.467326403,DHL,DELIVERED
S000960,O000619,2024-11-30 06:39:49.756505966,,UPS,DELIVERED
S000961,O000797,2024-03-10 13:35:13.019259691,2024-03-11 13:35:13.019259691,UPS,DELIVERED
S000962,O001485,2023-03-20 21:20:02.398993492,2023-03-26 21:20:02.398993492,DHL,DELIVERED
S000963,O000356,2024-03-08 03:06:41.508740187,2024-03-14 03:06:41.508740187,UPS,DELIVERED
S000964,O000219,2023-06-19 12:58:40.308751345,,UPS,DELIVERED
S000965,O000367,2023-08-15 19:08:58.338456154,,UPS,DELIVERED
S000966,O000889,2024-08-07 20:27:59.978277445,2024-08-08 20:27:59.978277445,UPS,DELIVERED
S000967,O000561,2024-10-08 15:15:04.931116819,2024-10-11 15:15:04.931116819,DHL,DELIVERED
S000968,O000364,2024-05-25 20:54:52.583427429,2024-05-26 20:54:52.583427429,DHL,IN_TRANSIT
S000969,O001414,2024-11-11 18:49:39.249319792,2024-11-19 18:49:39.249319792,UPS,CANCELLED
S000970,O001319,2024-10-22 16:04:26.971844912,2024-10-28 16:04:26.971844912,UPS,DELIVERED
S000971,O000505,2024-02-07 08:30:01.796499729,2024-02-14 08:30:01.796499729,DHL,IN_TRANSIT
S000972,O001312,2024-10-24 17:28:24.501027107,2024-10-28 17:28:24.501027107,UPS,CANCELLED
S000973,O000177,2024-02-02 20:21:50.776868105,2024-02-10 20:21:50.776868105,FEDEX,DELIVERED
S000974,O001323,2023-03-18 02:52:49.671698332,2023-03-19 02:52:49.671698332,DHL,CANCELLED
S000975,O001308,2024-08-28 12:03:23.377040386,2024-09-06 12:03:23.377040386,UPS,DELIVERED
S000976,O000813,2023-04-06 18:40:01.842694759,2023-04-11 18:40:01.842694759,FEDEX,IN_TRANSIT
S000977,O000577,2023-08-19 15:37:17.561761141,2023-08-27 15:37:17.561761141,UPS,DELIVERED
S000978,O000818,2023-10-05 05:58:11.244087934,2023-10-13 05:58:11.244087934,UPS,DELIVERED
S000979,O001078,2024-08-12 07:38:58.817921162,2024-08-14 07:38:58.817921162,UPS,IN_TRANSIT
S000980,O000819,2023-03-02 23:33:45.144964218,2023-03-05 23:33:45.144964218,FEDEX,DELIVERED
S000981,O001344,2023-11-21 19:22:28.059860229,2023-11-27 19:22:28.059860229,FEDEX,DELIVERED
S000982,O000479,2023-11-15 19:15:39.635413885,2023-11-22 19:15:39.635413885,DHL,DELIVERED
S000983,O000722,2024-02-29 23:26:50.626689672,2024-03-04 23:26:50.626689672,UPS,IN_TRANSIT
S000984,O001245,2023-09-16 07:46:51.801035404,2023-09-18 07:46:51.801035404,UPS,IN_TRANSIT
S000985,O001367,2024-02-26 07:53:13.084282875,2024-03-07 07:53:13.084282875,FEDEX,DELIVERED
S000986,O001238,2024-12-20 16:52:04.021980524,2024-12-30 16:52:04.021980524,UPS,DELIVERED
S000987,O001346,2023-02-22 05:32:30.221493006,2023-03-03 05:32:30.221493006,UPS,DELIVERED
S000988,O000581,2024-09-30 11:29:26.021997213,,UPS,DELIVERED
S000989,O000746,2023-08-14 07:11:15.918000937,,FEDEX,IN_TRANSIT
S000990,O001039,2023-12-06 23:21:07.065808773,2023-12-11 23:21:07.065808773,UPS,IN_TRANSIT
S000991,O000878,2024-06-25 00:22:41.892967701,2024-06-30 00:22:41.892967701,UPS,DELIVERED
S000992,O000134,2024-10-26 07:50:19.822546482,2024-10-30 07:50:19.822546482,DHL,CANCELLED
S000993,O000718,2023-01-07 15:00:08.897618532,2023-01-12 15:00:08.897618532,UPS,IN_TRANSIT
S000994,O001048,2024-04-28 09:36:31.123610258,2024-05-01 09:36:31.123610258,FEDEX,DELIVERED
S000995,O000377,2023-02-20 18:33:25.165747404,2023-02-24 18:33:25.165747404,FEDEX,DELIVERED
S000996,O001166,2024-01-19 17:53:15.561158419,,UPS,DELIVERED
S000997,O000652,2024-07-01 07:47:48.290299892,2024-07-09 07:47:48.290299892,DHL,DELIVERED
S000998,O001463,2023-05-04 18:14:17.361028194,2023-05-11 18:14:17.361028194,UPS,IN_TRANSIT
S000999,O001348,2024-07-11 13:30:46.026967049,2024-07-15 13:30:46.026967049,UPS,DELIVERED
S001000,O001146,2023-08-14 23:06:11.893996716,2023-08-15 23:06:11.893996716,UPS,IN_TRANSIT
S001001,O001324,2024-03-21 16:51:20.931131840,2024-03-23 16:51:20.931131840,FEDEX,DELIVERED
S001002,O001365,2024-04-25 08:52:44.393351555,2024-04-30 08:52:44.393351555,UPS,IN_TRANSIT
S001003,O001203,2024-04-18 18:08:32.425843954,2024-04-28 18:08:32.425843954,FEDEX,DELIVERED
S001004,O001232,2023-01-14 12:54:17.390854836,2023-01-19 12:54:17.390854836,DHL,DELIVERED
S001005,O000166,2023-04-22 03:50:26.216661692,2023-04-23 03:50:26.216661692,UPS,DELIVERED
S001006,O001065,2024-09-17 00:40:16.086209536,2024-09-24 00:40:16.086209536,FEDEX,IN_TRANSIT
S001007,O001099,2024-11-17 02:02:11.817114592,2024-11-20 02:02:11.817114592,FEDEX,IN_TRANSIT
S001008,O001372,2024-02-16 11:27:41.081034422,2024-02-17 11:27:41.081034422,FEDEX,DELIVERED
S001009,O000272,2024-03-11 18:56:17.739105940,2024-03-18 18:56:17.739105940,UPS,DELIVERED
S001010,O000990,2024-07-05 04:08:09.376216888,2024-07-12 04:08:09.376216888,DHL,DELIVERED
S001011,O000166,2023-10-24 10:57:52.618935108,2023-10-25 10:57:52.618935108,FEDEX,IN_TRANSIT
S001012,O000762,2023-08-28 10:50:46.879619598,2023-09-07 10:50:46.879619598,UPS,DELIVERED
S001013,O001110,2024-07-14 18:53:35.455241680,,FEDEX,DELIVERED
S001014,O000649,2023-01-21 15:33:52.956091166,2023-01-31 15:33:52.956091166,FEDEX,DELIVERED
S001015,O000845,2024-10-08 07:16:01.084597826,2024-10-15 07:16:01.084597826,UPS,DELIVERED
S001016,O000551,2023-11-18 20:36:44.043732405,2023-11-22 20:36:44.043732405,FEDEX,DELIVERED
S001017,O000599,2024-01-04 02:05:07.199942827,2024-01-14 02:05:07.199942827,FEDEX,CANCELLED
S001018,O000155,2024-04-08 00:33:11.960188150,,UPS,IN_TRANSIT
S001019,O001247,2023-07-20 07:14:17.918727160,2023-07-27 07:14:17.918727160,DHL,IN_TRANSIT
S001020,O000417,2024-03-12 02:13:43.860715866,2024-03-16 02:13:43.860715866,DHL,DELIVERED
S001021,O001386,2024-05-20 22:02:32.455723763,2024-05-29 22:02:32.455723763,DHL,DELIVERED
S001022,O001370,2023-03-28 02:09:32.410359859,2023-04-03 02:09:32.410359859,DHL,CANCELLED
S001023,O001170,2024-01-15 22:38:53.073276997,2024-01-22 22:38:53.073276997,UPS,DELIVERED
S001024,O000067,2023-08-29 11:26:26.826712608,2023-09-02 11:26:26.826712608,UPS,DELIVERED
S001025,O000517,2024-02-11 20:54:26.473499298,,DHL,DELIVERED
S001026,O001083,2023-01-16 13:04:33.301003695,2023-01-22 13:04:33.301003695,UPS,DELIVERED
S001027,O001007,2024-06-26 03:45:35.426950693,2024-07-03 03:45:35.426950693,DHL,DELIVERED
S001028,O000588,2023-05-03 22:26:48.910770416,,FEDEX,IN_TRANSIT
S001029,O000772,2024-05-18 06:03:33.562486172,2024-05-28 06:03:33.562486172,FEDEX,CANCELLED
S001030,O000760,2024-07-15 05:38:14.139298439,2024-07-25 05:38:14.139298439,FEDEX,DELIVERED
S001031,O001040,2024-07-03 09:45:43.587416649,2024-07-06 09:45:43.587416649,DHL,DELIVERED
S001032,O000176,2024-08-19 18:38:12.109587193,2024-08-21 18:38:12.109587193,FEDEX,DELIVERED
S001033,O000322,2023-08-13 15:41:42.175318480,2023-08-18 15:41:42.175318480,DHL,DELIVERED
S001034,O001485,2024-12-06 23:49:21.564027548,2024-12-16 23:49:21.564027548,UPS,CANCELLED
S001035,O000136,2023-01-18 09:17:39.942055941,2023-01-27 09:17:39.942055941,FEDEX,DELIVERED
S001036,O000428,2023-12-18 06:37:32.462158203,2023-12-24 06:37:32.462158203,FEDEX,DELIVERED
S001037,O000931,2023-07-17 07:23:31.631125212,2023-07-18 07:23:31.631125212,FEDEX,DELIVERED
S001038,O000911,2024-06-24 02:42:19.732742071,2024-06-29 02:42:19.732742071,UPS,IN_TRANSIT
S001039,O000680,2024-08-10 19:30:43.057245016,2024-08-20 19:30:43.057245016,DHL,DELIVERED
S001040,O000322,2024-08-23 08:19:01.495604277,2024-08-30 08:19:01.495604277,FEDEX,DELIVERED
S001041,O001360,2023-08-05 17:45:32.596991301,2023-08-09 17:45:32.596991301,FEDEX,DELIVERED
S001042,O000781,2023-07-20 02:56:31.893671274,2023-07-27 02:56:31.893671274,DHL,DELIVERED
S001043,O000171,2024-05-09 03:54:49.686330795,2024-05-18 03:54:49.686330795,FEDEX,DELIVERED
S001044,O000924,2024-11-08 13:47:24.242992163,2024-11-13 13:47:24.242992163,FEDEX,IN_TRANSIT
S001045,O000129,2023-07-05 13:40:31.357446432,2023-07-07 13:40:31.357446432,FEDEX,DELIVERED
S001046,O000680,2024-10-26 17:42:24.240857840,2024-11-04 17:42:24.240857840,DHL,DELIVERED
S001047,O001442,2024-03-07 18:24:12.984421730,2024-03-15 18:24:12.984421730,FEDEX,IN_TRANSIT
S001048,O000397,2024-06-22 16:40:26.919507742,2024-06-27 16:40:26.919507742,UPS,DELIVERED
S001049,O000061,2023-11-18 02:54:32.734141111,,DHL,IN_TRANSIT
S001050,O001141,2024-08-12 00:08:18.684293985,,FEDEX,IN_TRANSIT
S001051,O000473,2024-12-09 11:02:07.732500076,2024-12-14 11:02:07.732500076,UPS,DELIVERED
S001052,O000738,2023-05-05 12:29:12.530207634,,UPS,IN_TRANSIT
S001053,O000397,2023-10-09 11:00:04.053615808,2023-10-16 11:00:04.053615808,UPS,DELIVERED
S001054,O000804,2024-09-21 14:14:25.580437183,2024-09-26 14:14:25.580437183,UPS,DELIVERED
S001055,O000957,2023-05-09 23:18:31.943321228,2023-05-17 23:18:31.943321228,UPS,IN_TRANSIT
S001056,O001242,2023-10-29 11:07:10.305190563,2023-11-03 11:07:10.305190563,FEDEX,IN_TRANSIT
S001057,O000655,2023-05-02 06:20:12.199681282,2023-05-07 06:20:12.199681282,UPS,DELIVERED
S001058,O000602,2024-04-18 07:24:42.816349506,2024-04-24 07:24:42.816349506,DHL,DELIVERED
S001059,O000268,2023-06-23 23:21:05.567522526,2023-06-29 23:21:05.567522526,FEDEX,DELIVERED
S001060,O000076,2023-10-05 23:39:10.391637564,2023-10-09 23:39:10.391637564,FEDEX,IN_TRANSIT
