order_item_id,order_id,product_id,quantity,unit_price
OI0002059,O000783,P00705,4,212.68
OI0002060,O000533,P00680,2,37.81
OI0002061,O001363,P00339,2,1336.27
OI0002062,O001284,P00748,4,863.95
OI0002063,O000237,P00806,2,34.88
OI0002064,O001165,P00298,2,1488.55
OI0002065,O000975,P00760,1,740.83
OI0002066,O000679,P00677,1,716.44
OI0002067,O000579,P00312,2,933.27
OI0002068,O001374,P00583,1,16.82
OI0002069,O000130,P00743,2,855.86
OI0002070,O000011,P00055,1,946.08
OI0002071,O000257,P00985,1,448.95
OI0002072,O000816,P00694,1,1091.64
OI0002073,O000369,P00534,1,569.26
OI0002074,O000944,P00795,3,1078.07
OI0002075,O001418,P00105,1,220.02
OI0002076,O001443,P00175,2,1370.98
OI0002077,O000882,P00294,1,1319.79
OI0002078,O000019,P00880,1,230.19
OI0002079,O000110,P00551,1,1407.99
OI0002080,O001461,P00911,4,838.88
OI0002081,O000505,P00375,1,1053.97
OI0002082,O001058,P00450,3,1261.24
OI0002083,O001312,P00445,1,129.94
OI0002084,O001003,P00060,0,258.08
OI0002085,O000255,P00392,3,439.13
OI0002086,O000638,P00812,1,718.42
OI0002087,O000134,P00811,1,522.35
OI0002088,O000499,P00390,1,761.24
OI0002089,O000397,P00212,1,282.95
OI0002090,O000647,P00667,1,1024.82
OI0002091,O000685,P00685,3,88.32
OI0002092,O001237,P00535,1,545.37
OI0002093,O001374,P00240,4,272.65
OI0002094,O000019,P00488,1,1096.25
OI0002095,O001011,P00721,1,1326.06
OI0002096,O000119,P00122,1,122.79
OI0002097,O000302,P00253,1,1178.63
OI0002098,O001309,P00141,1,1344.1
OI0002099,O000227,P00452,0,1461.09
OI0002100,O001236,P00852,4,871.18
OI0002101,O000356,P00874,2,494.45
OI0002102,O000701,P00832,2,486.35
OI0002103,O000487,P00153,1,571.56
OI0002104,O001345,P00893,4,920.94
OI0002105,O000223,P00726,1,737.89
OI0002106,O001215,P00308,3,982.18
OI0002107,O000995,P00560,0,63.77
OI0002108,O000500,P00317,1,163.29
OI0002109,O001261,P00529,4,1464.93
OI0002110,O001046,P00296,1,1493.1
OI0002111,O001351,P00843,3,1121.25
OI0002112,O001151,P00345,1,388.31
OI0002113,O000365,P00581,1,1430.31
OI0002114,O001068,P00597,3,324.49
OI0002115,O000519,P00282,2,1098.49
OI0002116,O001152,P00208,2,177.31
OI0002117,O001154,P00952,1,975.11
OI0002118,O000529,P00552,1,1140.47
OI0002119,O001345,P00981,1,1290.16
OI0002120,O000186,P00096,1,1102.79
OI0002121,O000798,P00452,3,1385.61
OI0002122,O000982,P00998,1,783.78
OI0002123,O000348,P00762,2,1017.76
OI0002124,O000922,P00373,3,557.48
OI0002125,O000921,P00648,1,20.53
OI0002126,O000957,P00073,3,1136.26
OI0002127,O000361,P00813,4,1305.44
OI0002128,O001311,P00785,0,265.02
OI0002129,O000182,P00681,1,47.82
OI0002130,O001475,P00333,1,250.93
OI0002131,O000097,P00393,3,1343.46
OI0002132,O000563,P00710,1,446.79
OI0002133,O000314,P00859,2,354.39
OI0002134,O000955,P00106,1,26.81
OI0002135,O000021,P00101,3,449.1
OI0002136,O000805,P00359,3,1074.88
OI0002137,O000576,P00747,4,1438.84
OI0002138,O000403,P00792,1,472.55
OI0002139,O001148,P00329,1,364.82
OI0002140,O000613,P00889,0,1332.66
OI0002141,O001143,P00618,1,1279.49
OI0002142,O000970,P00395,1,495.6
OI0002143,O000693,P00035,4,107.86
OI0002144,O000959,P00157,3,1488.02
OI0002145,O000872,P00904,1,1022.65
OI0002146,O000840,P00273,3,1390.24
OI0002147,O000103,P00967,1,516.1
OI0002148,O000333,P00396,1,973.29
OI0002149,O001483,P00752,3,1013.37
OI0002150,O001154,P00207,4,1309.99
OI0002151,O000753,P00757,1,1489.62
OI0002152,O000134,P00605,3,167.46
OI0002153,O001181,P00621,3,948.52
OI0002154,O000425,P00306,1,507.98
OI0002155,O001459,P00626,1,1218.43
OI0002156,O001413,P00536,2,1132.45
OI0002157,O000937,P00805,3,1339.32
OI0002158,O001342,P00462,1,518.84
OI0002159,O000505,P00252,1,280.87
OI0002160,O000871,P00267,2,37.59
OI0002161,O000190,P00867,2,386.98
OI0002162,O000612,P00209,1,553.92
OI0002163,O001435,P00955,1,1419.37
OI0002164,O000052,P00567,3,739.6
OI0002165,O001470,P00539,2,836.88
OI0002166,O000612,P00835,3,1320.79
OI0002167,O001468,P00503,4,1328.18
OI0002168,O001406,P00956,3,794.23
OI0002169,O000374,P00514,4,174.99
OI0002170,O000375,P00580,4,409.42
OI0002171,O000389,P00914,2,688.05
OI0002172,O000674,P00148,2,1128.0
OI0002173,O000804,P00981,2,1068.96
OI0002174,O000404,P00831,2,965.85
OI0002175,O000593,P00974,0,1320.97
OI0002176,O001492,P00840,1,1204.96
OI0002177,O000732,P00642,1,1473.26
OI0002178,O000505,P00986,1,1334.29
OI0002179,O000083,P00083,1,297.51
OI0002180,O000319,P00042,4,91.14
OI0002181,O001091,P00156,1,624.69
OI0002182,O000414,P00669,1,928.17
OI0002183,O000453,P00453,2,966.44
OI0002184,O000746,P00619,1,404.93
OI0002185,O000198,P00284,3,1290.52
OI0002186,O000259,P00188,1,497.22
OI0002187,O000298,P00617,1,1379.08
OI0002188,O001304,P00624,3,710.04
OI0002189,O000300,P00474,2,20.53
OI0002190,O000129,P00507,3,247.25
OI0002191,O000498,P00133,1,157.97
OI0002192,O000438,P00271,1,70.82
OI0002193,O001316,P00622,1,1072.46
OI0002194,O000207,P00073,1,292.51
OI0002195,O000294,P00928,1,1258.74
OI0002196,O000029,P00436,1,400.38
OI0002197,O000179,P00858,3,53.33
OI0002198,O000041,P00293,2,1231.91
OI0002199,O001494,P00655,1,701.89
OI0002200,O001216,P00937,1,901.26
OI0002201,O000344,P00772,4,507.66
OI0002202,O000816,P00757,1,73.83
OI0002203,O000737,P00437,1,558.41
OI0002204,O000626,P00996,1,779.84
OI0002205,O000278,P00852,2,22.47
OI0002206,O001379,P00667,1,863.56
OI0002207,O000529,P00661,4,1340.1
OI0002208,O000086,P00060,1,330.67
OI0002209,O000317,P00598,1,1390.52
OI0002210,O000693,P00704,1,150.92
OI0002211,O001361,P00327,1,1239.03
OI0002212,O000863,P00943,1,1261.28
OI0002213,O001169,P00182,4,390.35
OI0002214,O000315,P00799,1,1436.98
OI0002215,O000225,P00785,3,627.82
OI0002216,O001447,P00767,1,216.18
OI0002217,O001078,P00434,1,889.61
OI0002218,O000068,P00519,1,1494.94
OI0002219,O001358,P00638,1,1349.44
OI0002220,O001021,P00083,2,421.51
OI0002221,O001101,P00028,3,867.59
OI0002222,O000856,P00266,2,177.47
OI0002223,O001179,P00283,1,695.46
OI0002224,O001096,P00397,0,786.99
OI0002225,O001471,P00962,4,476.34
OI0002226,O001383,P00982,4,728.86
OI0002227,O001301,P00763,1,1380.31
OI0002228,O000883,P00980,0,752.71
OI0002229,O001337,P00700,2,1247.33
OI0002230,O001129,P00383,3,479.5
OI0002231,O000971,P00811,1,1457.25
OI0002232,O001119,P00581,1,144.73
OI0002233,O001243,P00319,3,880.45
OI0002234,O001152,P00838,1,1185.88
OI0002235,O000200,P00611,1,1221.99
OI0002236,O000332,P00193,0,301.43
OI0002237,O000547,P00227,1,605.46
OI0002238,O001316,P00451,4,938.17
OI0002239,O000066,P00182,2,477.24
OI0002240,O000731,P00932,3,989.15
OI0002241,O000568,P00327,1,571.28
OI0002242,O000657,P00605,3,529.55
OI0002243,O000404,P00655,1,166.56
OI0002244,O000618,P00203,0,63.68
OI0002245,O000596,P00402,3,1253.73
OI0002246,O000648,P00644,1,736.87
OI0002247,O000146,P00472,1,846.5
OI0002248,O000761,P00779,1,561.47
OI0002249,O001426,P00646,0,209.43
OI0002250,O000125,P00890,1,677.11
OI0002251,O001356,P00179,3,347.29
OI0002252,O000480,P00698,1,1257.34
OI0002253,O001002,P00956,1,1480.25
OI0002254,O000712,P00018,2,1334.2
OI0002255,O000715,P00463,1,794.77
OI0002256,O001422,P00835,3,944.06
OI0002257,O000815,P00913,3,1422.44
OI0002258,O001054,P00609,1,810.33
OI0002259,O000056,P00546,2,959.69
OI0002260,O000132,P00926,1,945.7
OI0002261,O000231,P00403,2,1063.64
OI0002262,O000395,P00393,1,962.23
OI0002263,O001176,P00936,1,1007.7
OI0002264,O000982,P00300,1,1090.21
OI0002265,O000963,P00351,2,1214.6
OI0002266,O000933,P00187,1,607.57
OI0002267,O001410,P00347,1,1120.02
OI0002268,O000908,P00623,4,154.8
OI0002269,O000533,P00409,1,1314.9
OI0002270,O000965,P00759,2,438.62
OI0002271,O000448,P00071,1,608.17
OI0002272,O000126,P00821,3,1206.4
OI0002273,O000555,P00944,1,957.3
OI0002274,O000694,P00327,1,466.4
OI0002275,O000489,P00212,2,341.97
OI0002276,O000612,P00309,3,1436.78
OI0002277,O000891,P00108,3,136.23
OI0002278,O000446,P00177,1,11.48
OI0002279,O001494,P00427,3,1011.04
OI0002280,O001373,P00740,2,923.64
OI0002281,O000508,P00531,4,1107.73
OI0002282,O000457,P00834,4,1098.79
OI0002283,O000986,P00418,1,1295.57
OI0002284,O000385,P00248,2,1383.55
OI0002285,O000712,P00209,2,1163.66
OI0002286,O000929,P00216,2,352.28
OI0002287,O001472,P00713,1,697.93
OI0002288,O001139,P00438,0,964.36
OI0002289,O000452,P00769,0,811.35
OI0002290,O000654,P00618,4,242.55
OI0002291,O001143,P00988,1,885.96
OI0002292,O001117,P00311,0,1330.36
OI0002293,O000521,P00783,1,630.68
OI0002294,O000538,P00383,2,1005.05
OI0002295,O001457,P00981,4,925.82
OI0002296,O000145,P00271,2,568.68
OI0002297,O001092,P00121,1,850.08
OI0002298,O000700,P00407,4,319.27
OI0002299,O000131,P00245,0,821.43
OI0002300,O000733,P00066,4,1199.25
OI0002301,O001305,P00942,1,1139.63
OI0002302,O000513,P00228,3,540.14
OI0002303,O000640,P00882,0,172.57
OI0002304,O000001,P00137,4,1200.91
OI0002305,O000432,P00194,1,401.23
OI0002306,O000391,P00706,1,84.3
OI0002307,O001290,P00658,3,670.56
OI0002308,O000399,P00657,1,1110.51
OI0002309,O000808,P00489,3,1213.7
OI0002310,O001280,P00584,2,1473.39
OI0002311,O000395,P00354,2,288.16
OI0002312,O000952,P00930,1,444.22
OI0002313,O000174,P00965,4,916.19
OI0002314,O001069,P00704,3,1217.96
OI0002315,O000855,P00556,1,354.94
OI0002316,O001165,P00157,1,617.82
OI0002317,O000539,P00958,1,615.56
OI0002318,O000745,P00476,1,1160.54
OI0002319,O000721,P00016,1,365.19
OI0002320,O000050,P00078,3,1453.29
OI0002321,O001085,P00052,3,768.14
OI0002322,O000243,P00514,3,426.69
OI0002323,O001293,P00504,1,430.0
OI0002324,O001164,P00744,1,32.36
OI0002325,O001181,P00061,3,1040.18
OI0002326,O000597,P00132,3,1165.04
OI0002327,O000276,P00382,2,53.48
OI0002328,O001055,P00564,0,880.97
OI0002329,O000008,P00809,2,1173.6
OI0002330,O000715,P00692,1,567.48
OI0002331,O000033,P00543,1,651.95
OI0002332,O000810,P00410,2,545.63
OI0002333,O001476,P00155,1,476.9
OI0002334,O001473,P00633,4,739.26
OI0002335,O000928,P00051,1,253.32
OI0002336,O000862,P00994,2,663.83
OI0002337,O000037,P00095,3,1413.03
OI0002338,O000034,P00688,1,45.97
OI0002339,O000455,P00523,3,251.29
OI0002340,O000444,P00904,2,1167.67
OI0002341,O001261,P00524,4,202.43
OI0002342,O000212,P00355,1,410.56
OI0002343,O001164,P00045,1,684.98
OI0002344,O000702,P00802,1,1415.03
OI0002345,O000608,P00205,3,279.33
OI0002346,O000982,P00731,1,1385.01
OI0002347,O000361,P00840,1,1079.19
OI0002348,O000304,P00431,0,1008.36
OI0002349,O000296,P00256,1,1086.7
OI0002350,O000152,P00248,2,51.71
OI0002351,O001247,P00533,1,152.86
OI0002352,O001220,P00041,1,505.59
OI0002353,O000600,P00459,0,115.58
OI0002354,O001323,P00790,2,1481.45
OI0002355,O000211,P00277,3,872.72
OI0002356,O000232,P00924,2,733.58
OI0002357,O000870,P00195,0,1179.34
OI0002358,O000695,P00071,1,1465.55
OI0002359,O000367,P00270,1,1432.92
OI0002360,O000481,P00335,2,1190.63
OI0002361,O000572,P00585,1,568.88
OI0002362,O001203,P00308,4,103.61
OI0002363,O000930,P00427,4,152.07
OI0002364,O001040,P00199,1,6.72
OI0002365,O000466,P00076,1,7.84
OI0002366,O001426,P00787,1,1404.95
OI0002367,O000294,P00795,1,1390.89
OI0002368,O000171,P00658,2,1002.99
OI0002369,O001056,P00525,3,1091.38
OI0002370,O000263,P00875,1,772.25
OI0002371,O001239,P00641,3,360.57
OI0002372,O000558,P00230,2,1372.01
OI0002373,O000189,P00085,4,420.15
OI0002374,O000786,P00162,2,1110.81
OI0002375,O000583,P00397,2,371.93
OI0002376,O001002,P00877,1,1305.87
OI0002377,O000600,P00371,3,978.6
OI0002378,O000846,P00563,1,965.83
OI0002379,O001285,P00215,2,150.56
OI0002380,O001206,P00001,1,632.11
OI0002381,O000342,P00983,1,789.74
OI0002382,O000954,P00377,1,444.58
OI0002383,O000022,P00412,1,1322.06
OI0002384,O001098,P00635,1,1257.32
OI0002385,O000166,P00800,4,742.96
OI0002386,O000234,P00200,1,513.35
OI0002387,O001399,P00183,3,1203.31
OI0002388,O001457,P00410,1,299.35
OI0002389,O000641,P00398,1,111.92
OI0002390,O001358,P00216,1,73.34
OI0002391,O000607,P00752,1,62.83
OI0002392,O000540,P00349,1,735.89
OI0002393,O001059,P00580,1,386.69
OI0002394,O001468,P00831,1,1037.11
OI0002395,O001255,P00594,4,982.57
OI0002396,O000318,P00654,1,815.32
OI0002397,O000343,P00923,3,532.5
OI0002398,O001454,P00041,4,1276.43
OI0002399,O000979,P00751,2,1066.01
OI0002400,O000637,P00003,4,410.93
OI0002401,O001490,P00094,1,755.02
OI0002402,O000079,P00059,3,238.63
OI0002403,O000893,P00740,1,496.52
OI0002404,O000573,P00407,1,1495.72
OI0002405,O000449,P00018,2,339.65
OI0002406,O000282,P00494,4,1048.96
OI0002407,O000675,P00751,4,361.44
OI0002408,O000057,P00872,1,1407.51
OI0002409,O000191,P00508,1,468.65
OI0002410,O000644,P00586,3,523.3
OI0002411,O001487,P00888,2,892.82
OI0002412,O000042,P00332,0,884.23
OI0002413,O001197,P00169,1,870.72
OI0002414,O000679,P00776,3,862.02
OI0002415,O001274,P00672,2,471.72
OI0002416,O000502,P00849,1,654.44
OI0002417,O001217,P00681,2,892.18
OI0002418,O000790,P00941,2,1008.55
OI0002419,O000750,P00206,4,383.43
OI0002420,O000742,P00869,2,1053.71
OI0002421,O000165,P00521,1,1385.3
OI0002422,O000755,P00505,3,1138.1
OI0002423,O000090,P00346,0,130.93
OI0002424,O000987,P00304,4,706.34
OI0002425,O001082,P00115,2,655.72
OI0002426,O001287,P00664,4,508.07
OI0002427,O000648,P00087,1,739.52
OI0002428,O000750,P00095,2,662.25
OI0002429,O000819,P00743,3,14.22
OI0002430,O000243,P00428,2,358.65
OI0002431,O000663,P00698,1,324.6
OI0002432,O000858,P00450,1,527.14
OI0002433,O000219,P00626,2,265.81
OI0002434,O000009,P00786,1,106.36
OI0002435,O000430,P00976,2,298.94
OI0002436,O000013,P00541,1,1282.01
OI0002437,O000907,P00715,3,1196.57
OI0002438,O000970,P00002,1,665.93
OI0002439,O001249,P00078,0,1317.33
OI0002440,O000690,P00324,0,352.84
OI0002441,O001091,P00743,2,878.39
OI0002442,O000677,P00098,1,218.67
OI0002443,O000184,P00629,1,1250.93
OI0002444,O001005,P00110,3,200.22
OI0002445,O000208,P00679,1,52.63
OI0002446,O000528,P00457,4,413.8
OI0002447,O001324,P00488,4,1351.9
OI0002448,O000818,P00809,0,198.54
OI0002449,O001003,P00967,3,499.35
OI0002450,O001265,P00371,2,478.04
OI0002451,O000455,P00337,1,1203.46
OI0002452,O000902,P00890,2,635.18
OI0002453,O000244,P00599,3,919.29
OI0002454,O000771,P00971,4,609.55
OI0002455,O000238,P00022,2,829.43
OI0002456,O001270,P00722,1,98.35
OI0002457,O000345,P00305,2,564.17
OI0002458,O000310,P00924,1,1283.38
OI0002459,O001308,P00272,2,1038.15
OI0002460,O000038,P00490,3,1472.83
OI0002461,O000032,P00836,1,1182.94
OI0002462,O001267,P00446,1,680.01
OI0002463,O000292,P00932,2,1016.04
OI0002464,O000292,P00278,1,1164.99
OI0002465,O000758,P00651,1,408.18
OI0002466,O001406,P00853,2,94.73
OI0002467,O000578,P00377,4,611.74
OI0002468,O001162,P00232,2,221.29
OI0002469,O001224,P00745,1,419.48
OI0002470,O001359,P00592,2,1420.53
OI0002471,O000605,P00426,1,1271.39
OI0002472,O000447,P00055,3,890.73
OI0002473,O001372,P00969,2,604.88
OI0002474,O000278,P00803,4,400.17
OI0002475,O000994,P00441,4,859.33
OI0002476,O000532,P00034,1,802.07
OI0002477,O001423,P00329,4,1172.27
OI0002478,O001415,P00845,4,1392.39
OI0002479,O000984,P00454,2,496.76
OI0002480,O000602,P00388,1,313.41
OI0002481,O000562,P00764,3,607.19
OI0002482,O001034,P00430,1,659.12
OI0002483,O000591,P00476,2,64.61
OI0002484,O000059,P00125,0,1293.24
OI0002485,O001112,P00523,2,1493.41
OI0002486,O000459,P00482,4,1385.2
OI0002487,O000104,P00317,1,1291.69
OI0002488,O000831,P00122,3,1488.94
OI0002489,O000789,P00547,1,1362.17
OI0002490,O000104,P00581,2,1034.11
OI0002491,O001278,P00313,2,254.3
OI0002492,O000742,P00487,1,238.74
OI0002493,O001359,P00651,2,77.93
OI0002494,O001487,P00012,3,620.69
OI0002495,O000301,P00125,1,1214.19
OI0002496,O000654,P00811,2,737.99
OI0002497,O000555,P00659,2,552.65
OI0002498,O000628,P00077,1,168.31
OI0002499,O001365,P00580,4,82.37
OI0002500,O001108,P00718,2,601.77
OI0002501,O000929,P00236,1,154.39
OI0002502,O001283,P00571,1,159.8
OI0002503,O000360,P00770,1,596.05
OI0002504,O000087,P00254,2,756.75
OI0002505,O000428,P00904,2,284.09
OI0002506,O000367,P00406,2,1028.53
OI0002507,O000343,P00243,3,630.94
OI0002508,O000347,P00461,1,142.42
OI0002509,O000096,P00277,1,957.37
OI0002510,O001279,P00469,4,538.63
OI0002511,O001160,P00220,4,83.22
OI0002512,O001272,P00225,1,1422.23
OI0002513,O000884,P00925,2,858.94
OI0002514,O000486,P00101,1,719.19
OI0002515,O001426,P00854,1,1289.41
OI0002516,O000604,P00634,3,1405.43
OI0002517,O000412,P00730,1,334.38
OI0002518,O000448,P00507,1,1216.17
OI0002519,O000247,P00587,3,1247.46
OI0002520,O000770,P00331,4,86.33
OI0002521,O000699,P00237,4,1069.36
OI0002522,O000421,P00994,2,99.14
OI0002523,O000124,P00339,1,894.04
OI0002524,O001284,P00752,1,1005.51
OI0002525,O001193,P00506,3,553.75
OI0002526,O000941,P00165,4,1321.78
OI0002527,O000877,P00846,3,1201.77
OI0002528,O001135,P00669,3,1389.31
OI0002529,O001314,P00723,0,475.76
OI0002530,O000013,P00933,1,37.18
OI0002531,O001287,P00789,1,1218.13
OI0002532,O000800,P00728,3,338.35
OI0002533,O001047,P00218,1,703.4
OI0002534,O000945,P00745,1,1226.9
OI0002535,O000200,P00376,1,328.12
OI0002536,O001266,P00012,2,471.3
OI0002537,O001263,P00432,3,661.42
OI0002538,O000303,P00083,2,411.38
OI0002539,O001189,P00431,3,694.68
OI0002540,O000738,P00625,2,19.35
OI0002541,O000176,P00478,1,322.22
OI0002542,O001053,P00783,1,1249.67
OI0002543,O000677,P00707,4,623.16
OI0002544,O000535,P00369,1,956.43
OI0002545,O001318,P00653,1,352.27
OI0002546,O000477,P00955,1,976.57
OI0002547,O000383,P00969,1,1499.96
OI0002548,O000556,P00636,1,894.96
OI0002549,O001320,P00141,2,944.4
OI0002550,O000334,P00720,4,171.72
OI0002551,O001272,P00627,3,608.06
OI0002552,O001265,P00718,0,1291.78
OI0002553,O001130,P00456,2,1252.24
OI0002554,O000898,P00502,3,785.99
OI0002555,O000931,P00403,3,1355.66
OI0002556,O000685,P00953,1,218.69
OI0002557,O000561,P00288,1,988.99
OI0002558,O000123,P00355,3,377.08
OI0002559,O001059,P00343,3,970.11
OI0002560,O000618,P00149,1,135.66
OI0002561,O000988,P00210,1,1415.7
OI0002562,O000840,P00112,2,1180.57
OI0002563,O000416,P00654,1,305.44
OI0002564,O000708,P00976,1,957.73
OI0002565,O000637,P00536,1,1139.92
OI0002566,O001351,P00049,1,318.12
OI0002567,O001319,P00800,1,144.53
OI0002568,O001456,P00331,1,530.91
OI0002569,O000347,P00365,0,207.95
OI0002570,O000037,P00011,1,850.74
OI0002571,O000512,P00188,1,639.05
OI0002572,O000849,P00509,1,696.32
OI0002573,O000535,P00580,1,816.58
OI0002574,O000910,P00445,1,1473.17
OI0002575,O000773,P00090,1,1189.99
OI0002576,O000664,P00622,1,946.06
OI0002577,O001042,P00901,1,548.74
OI0002578,O000027,P00676,3,45.47
OI0002579,O000536,P00993,1,179.21
OI0002580,O001053,P00448,3,1097.65
OI0002581,O001008,P00718,1,556.96
OI0002582,O000658,P00032,4,504.98
OI0002583,O000640,P00327,1,1334.02
OI0002584,O001141,P00074,2,729.34
OI0002585,O001156,P00251,1,1349.87
OI0002586,O001313,P00450,4,1330.52
OI0002587,O001260,P00906,1,124.87
OI0002588,O000042,P00355,3,1418.32
OI0002589,O001184,P00533,2,120.05
OI0002590,O001149,P00296,2,1445.44
OI0002591,O001284,P00298,3,681.66
OI0002592,O001300,P00328,4,1142.49
OI0002593,O000213,P00302,2,1060.69
OI0002594,O001497,P00512,1,780.15
OI0002595,O000836,P00338,1,931.08
OI0002596,O000702,P00585,1,1425.13
OI0002597,O001455,P00374,1,1391.39
OI0002598,O000080,P00553,1,983.22
OI0002599,O000955,P00094,2,988.29
OI0002600,O001252,P00132,3,374.17
OI0002601,O000902,P00611,0,1243.79
OI0002602,O001119,P00910,2,950.74
OI0002603,O000424,P00910,1,1240.24
OI0002604,O000919,P00053,3,988.49
OI0002605,O000516,P00496,1,452.48
OI0002606,O000165,P00229,2,288.27
OI0002607,O001450,P00640,4,120.06
OI0002608,O000997,P00212,1,881.06
OI0002609,O000993,P00797,2,429.66
OI0002610,O000893,P00791,3,947.61
OI0002611,O001016,P00504,1,92.69
OI0002612,O001066,P00495,4,566.62
OI0002613,O000741,P00853,3,394.53
OI0002614,O001427,P00671,1,558.65
OI0002615,O000755,P00864,1,86.15
OI0002616,O000416,P00233,2,1087.65
OI0002617,O001324,P00071,3,179.46
OI0002618,O001079,P00717,1,26.53
OI0002619,O000336,P00189,2,1419.7
OI0002620,O000881,P00663,1,293.35
OI0002621,O001454,P00008,3,1242.95
OI0002622,O000972,P00332,2,1446.88
OI0002623,O000685,P00612,1,803.51
OI0002624,O001358,P00016,2,791.55
OI0002625,O000741,P00666,3,554.29
OI0002626,O001430,P00669,1,641.26
OI0002627,O000030,P00093,3,725.7
OI0002628,O000575,P00262,1,232.38
OI0002629,O000221,P00549,2,550.28
OI0002630,O000827,P00161,3,1225.08
OI0002631,O000594,P00351,1,277.69
OI0002632,O000754,P00174,3,1096.13
OI0002633,O001277,P00317,2,979.12
OI0002634,O001345,P00937,4,90.66
OI0002635,O001063,P00018,1,38.53
OI0002636,O001021,P00486,1,532.03
OI0002637,O001489,P00367,3,1039.79
OI0002638,O001435,P00351,3,498.97
OI0002639,O001436,P00528,1,1003.26
OI0002640,O000492,P00872,4,999.86
OI0002641,O000438,P00435,2,1210.8
OI0002642,O000479,P00933,4,153.73
OI0002643,O000783,P00270,1,867.81
OI0002644,O000949,P00871,1,98.43
OI0002645,O001008,P00068,1,268.04
OI0002646,O000072,P00030,4,491.62
OI0002647,O000582,P00316,1,1062.55
OI0002648,O000220,P00821,4,1460.95
OI0002649,O001028,P00737,3,517.07
OI0002650,O001003,P00164,1,784.11
OI0002651,O000290,P00926,1,392.29
OI0002652,O000380,P00320,2,1014.86
OI0002653,O000804,P00014,2,553.05
OI0002654,O001379,P00279,1,724.99
OI0002655,O000743,P00432,4,853.88
OI0002656,O000080,P00668,2,1030.93
OI0002657,O000066,P00634,4,94.78
OI0002658,O000136,P00263,2,834.58
OI0002659,O000399,P00682,1,649.59
OI0002660,O000347,P00522,2,204.98
OI0002661,O000059,P00964,3,316.01
OI0002662,O000778,P00172,1,1326.42
OI0002663,O000519,P00358,4,1308.31
OI0002664,O000714,P00013,1,54.83
OI0002665,O000977,P00725,4,1035.66
OI0002666,O001261,P00673,3,833.51
OI0002667,O000079,P00232,3,1410.02
OI0002668,O000115,P00476,1,1362.47
OI0002669,O000986,P00471,2,871.45
OI0002670,O001486,P00160,3,212.74
OI0002671,O000126,P00639,1,692.42
OI0002672,O000573,P00560,2,1089.12
OI0002673,O000965,P00261,3,1427.85
OI0002674,O000500,P00573,1,548.92
OI0002675,O000829,P00634,1,1178.08
OI0002676,O001126,P00602,1,1026.59
OI0002677,O000626,P00359,1,122.05
OI0002678,O001198,P00255,4,839.18
OI0002679,O000452,P00602,3,279.35
OI0002680,O001116,P00515,0,1026.91
OI0002681,O000385,P00280,3,917.08
OI0002682,O001229,P00117,0,1459.71
OI0002683,O000363,P00610,1,1403.4
OI0002684,O000498,P00162,1,19.01
OI0002685,O000537,P00852,4,124.64
OI0002686,O001258,P00887,4,1154.86
OI0002687,O000016,P00990,2,1030.04
OI0002688,O000981,P00298,1,1202.41
OI0002689,O001165,P00916,1,403.89
OI0002690,O000620,P00297,3,1274.74
OI0002691,O001444,P00594,1,666.42
OI0002692,O001480,P00358,1,396.55
OI0002693,O000300,P00660,2,20.86
OI0002694,O000339,P00518,1,1307.69
OI0002695,O000303,P00378,0,805.34
OI0002696,O000592,P00697,1,1463.2
OI0002697,O000076,P00426,2,1073.45
OI0002698,O000914,P00764,4,125.22
OI0002699,O000780,P00537,0,884.35
OI0002700,O000921,P00553,1,30.6
OI0002701,O001340,P00169,1,838.88
OI0002702,O001099,P00515,1,528.55
OI0002703,O000366,P00364,2,966.73
OI0002704,O000653,P00683,1,814.65
OI0002705,O001006,P00430,1,395.72
OI0002706,O000396,P00569,3,247.71
OI0002707,O001255,P00083,1,610.04
OI0002708,O000804,P00330,4,1480.32
OI0002709,O001052,P00691,1,656.37
OI0002710,O001499,P00133,1,1124.44
OI0002711,O001319,P00598,1,90.18
OI0002712,O000845,P00457,1,571.4
OI0002713,O001451,P00353,4,872.58
OI0002714,O000872,P00783,2,1128.04
OI0002715,O001115,P00344,1,794.93
OI0002716,O000115,P00094,2,775.37
OI0002717,O001183,P00382,4,1147.04
OI0002718,O001282,P00868,1,473.37
OI0002719,O000373,P00762,1,140.46
OI0002720,O000850,P00295,1,523.99
OI0002721,O000090,P00198,3,242.7
OI0002722,O000757,P00079,1,1449.09
OI0002723,O001322,P00678,1,868.38
OI0002724,O000031,P00551,1,672.67
OI0002725,O000358,P00820,2,1368.52
OI0002726,O000470,P00214,3,1351.04
OI0002727,O001152,P00643,1,626.47
OI0002728,O000270,P00669,1,1312.72
OI0002729,O001437,P00989,4,100.72
OI0002730,O000209,P00894,1,1329.15
OI0002731,O000690,P00159,1,469.32
OI0002732,O001330,P00834,2,849.86
OI0002733,O001215,P00739,3,408.18
OI0002734,O001381,P00557,1,1477.28
OI0002735,O000457,P00201,1,112.31
OI0002736,O000449,P00022,3,673.2
OI0002737,O000068,P00339,2,933.38
OI0002738,O000874,P00242,3,925.34
OI0002739,O000467,P00741,3,1109.44
OI0002740,O001384,P00906,1,1088.0
OI0002741,O001411,P00238,3,1190.75
OI0002742,O000128,P00149,1,355.26
OI0002743,O000733,P00785,3,558.91
OI0002744,O001268,P00579,3,576.14
OI0002745,O001043,P00007,2,1433.98
